0.1,0.305898123,0.9,0.251800195,0.461898774
0.1,0.327345845,0.895331777,0.251800195,0.463784973
0.1,0.327345845,0.896932311,0.238825819,0.468563345
0.1,0.327345845,0.9,0.238825819,0.465671173
0.192035398,0.888203753,0.89213071,0.866526111,0.101508959
0.192035398,0.878552279,0.898399466,0.746123905,0.15507702
0.192035398,0.654423592,0.89213071,0.647778138,0.234926124
0.192035398,0.64155496,0.895331777,0.787641907,0.165639736
0.192035398,0.562198391,0.898399466,0.693188453,0.217824583
0.192035398,0.610455764,0.895331777,0.679176127,0.221848475
0.192035398,0.592225201,0.9,0.679176127,0.219585036
0.192035398,0.700536193,0.9,0.612487837,0.239201509
0.192035398,0.521447721,0.9,0.596659098,0.267871738
0.192035398,0.623324397,0.9,0.596659098,0.255925809
0.192035398,0.9,0.895331777,0.57460266,0.238572776
0.192035398,0.552546917,0.9,0.57460266,0.274913549
0.192035398,0.580428954,0.895331777,0.552286734,0.286859478
0.192035398,0.509651475,0.9,0.612487837,0.261584407
0.192035398,0.725201072,0.9,0.647778138,0.219207796
0.192035398,0.620107239,0.893731244,0.639474538,0.241464948
0.192035398,0.503217158,0.9,0.639474538,0.249261239
0.192035398,0.5,0.896932311,0.628316575,0.257937755
0.192035398,0.515013405,0.9,0.628316575,0.25328513
0.192035398,0.521447721,0.9,0.622607849,0.255297076
0.192035398,0.512868633,0.896932311,0.622607849,0.259195222
0.192035398,0.562198391,0.898399466,0.693188453,0.217824583
0.192035398,0.610455764,0.895331777,0.679176127,0.221848475
0.192035398,0.592225201,0.9,0.679176127,0.219585036
0.192035398,0.577211796,0.895331777,0.668277652,0.231027979
0.192035398,0.57077748,0.9,0.668277652,0.227381327
0.192035398,0.542895442,0.895331777,0.658936101,0.239578749
0.192035398,0.632975871,0.9,0.658936101,0.224614901
0.192035398,0.610455764,0.893731244,0.776743432,0.176076705
0.192035398,0.68766756,0.89213071,0.776743432,0.168531908
0.192035398,0.721983914,0.9,0.776743432,0.157088966
0.192035398,0.669436997,0.9,0.776743432,0.16325055
0.192035398,0.78310992,0.9,0.776743432,0.149921408
0.192035398,0.814209115,0.9,0.776743432,0.146274756
0.192035398,0.768096515,0.9,0.746123905,0.166519962
0.142477876,0.697319035,0.9,0.89896205,0.101634706
0.142477876,0.651206434,0.9,0.880538437,0.115969821
0.192035398,0.779892761,0.9,0.880538437,0.1
0.142477876,0.700536193,0.893731244,0.89896205,0.107167557
0.192035398,0.888203753,0.89213071,0.866526111,0.101508959
0.142477876,0.838873995,0.895331777,0.838760947,0.1186105
0.192035398,0.577211796,0.9,0.79879987,0.163376297
0.850442478,0.17613941,0.128142714,0.9,0.877365608
0.850442478,0.207238606,0.128142714,0.9,0.873718956
0.850442478,0.250134048,0.13441147,0.9,0.862779
0.850442478,0.198659517,0.148549517,0.9,0.855485696
0.850442478,0.17077748,0.146948983,0.9,0.860264068
0.72300885,0.182573727,0.137612538,0.9,0.869946558
0.72300885,0.173994638,0.126675559,0.9,0.881263754
0.72300885,0.213672922,0.145481827,0.9,0.858880855
0.72300885,0.223324397,0.101600534,0.9,0.899119774
0.72300885,0.231903485,0.118806269,0.9,0.881892487
0.72300885,0.182573727,0.154818273,0.9,0.853725244
0.673451327,0.213672922,0.136012004,0.9,0.868689091
0.673451327,0.24155496,0.114138046,0.9,0.886042125
0.673451327,0.253351206,0.1,0.9,0.897988054
0.72300885,0.17077748,0.146948983,0.9,0.862527507
0.72300885,0.142895442,0.132944315,0.9,0.879000314
0.72300885,0.161126005,0.148549517,0.9,0.862150267
0.72300885,0.17613941,0.126675559,0.9,0.88101226
0.72300885,0.213672922,0.123474491,0.9,0.879629047
0.72300885,0.198659517,0.121873958,0.9,0.88289846
0.72300885,0.139678284,0.137612538,0.9,0.874976423
0.72300885,0.173994638,0.126675559,0.9,0.881263754
0.72300885,0.228686327,0.1,0.9,0.9
0.765486726,0.127882038,0.131343781,0.9,0.881515247
0.72300885,0.223324397,0.101600534,0.9,0.899119774
0.72300885,0.195442359,0.126675559,0.9,0.878748821
0.72300885,0.198659517,0.126675559,0.9,0.878371581
0.765486726,0.231903485,0.118806269,0.9,0.881138007
0.72300885,0.157908847,0.137612538,0.9,0.87283873
0.72300885,0.115013405,0.143881294,0.9,0.871958504
0.72300885,0.1,0.137612538,0.9,0.879629047
0.72300885,0.142895442,0.137612538,0.9,0.874599183
0.72300885,0.179356568,0.131343781,0.9,0.876233889
0.72300885,0.108579088,0.13441147,0.9,0.881640993
0.72300885,0.231903485,0.115605202,0.9,0.884910406
0.9,0.250134048,0.136012004,0.9,0.860389815
0.72300885,0.179356568,0.153217739,0.9,0.855611443
0.72300885,0.17077748,0.151617206,0.9,0.858126375
0.72300885,0.185790885,0.15015005,0.9,0.857749135
0.72300885,0.189008043,0.153217739,0.9,0.854479723
0.72300885,0.182573727,0.148549517,0.9,0.859635335
0.72300885,0.192225201,0.157885962,0.9,0.849701352
